dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold3	0.5212357954545455	0.4090909090909091	0.65	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold4	0.5614478114478114	0.6262626262626263	0.5416666666666666	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold5	0.648391127772571	0.6082474226804123	0.6212121212121212	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold1	0.5213605442176871	0.6428571428571429	0.32	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold2	0.5935219657483246	0.5764705882352941	0.5822784810126582	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold3	0.5980483996877439	0.6285714285714286	0.5245901639344263	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold4	0.5319767441860465	0.5116279069767442	0.5263157894736842	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold5	0.5920444033302498	0.7978723404255319	0.3188405797101449	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold1	0.5356737588652483	0.3404255319148936	0.6533333333333333	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold2	0.4935720844811754	0.6868686868686869	0.3939393939393939	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold3	0.604495660833689	0.7878787878787878	0.2535211267605634	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold4	0.5734741784037558	0.5666666666666667	0.5211267605633803	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold5	0.6055572334642102	0.32558139534883723	0.8311688311688312	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold1	0.5945251058681186	0.6293103448275862	0.49122807017543857	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold2	0.5408999424956872	0.6382978723404256	0.43243243243243246	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold3	0.591995841995842	0.5	0.6153846153846154	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold4	0.576626712328767	0.4375	0.589041095890411	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold5	0.5183566433566433	0.8181818181818182	0.19230769230769232	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold1	0.5553615597264658	0.5287356321839081	0.4936708860759494	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold2	0.5532162044431538	0.24742268041237114	0.7183098591549296	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold3	0.6094494047619048	0.6458333333333334	0.5	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold4	0.5465589989815219	0.735632183908046	0.3670886075949367	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold5	0.5693880863496186	0.5643564356435643	0.5737704918032787	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold1	0.5650537634408602	0.6451612903225806	0.4142857142857143	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold2	0.5023364485981309	0.7476635514018691	0.24242424242424243	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold3	0.4777892561983471	0.5227272727272727	0.4155844155844156	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold4	0.6133866811338669	0.5742574257425742	0.589041095890411	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold5	0.6546356483065344	0.6075949367088608	0.6216216216216216	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold1	0.6186029411764706	0.62	0.5882352941176471	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold2	0.5565670712729536	0.7254901960784313	0.36507936507936506	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold3	0.5358495670995671	0.39285714285714285	0.6590909090909091	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold4	0.5739939073272406	0.6233766233766234	0.49382716049382713	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold5	0.5227777777777778	0.5904761904761905	0.43333333333333335	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold1	0.6429819452533488	0.693069306930693	0.5294117647058824	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold2	0.540078125	0.57	0.484375	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold3	0.5507801418439716	0.6702127659574468	0.44	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold4	0.5139455782312925	0.7346938775510204	0.28	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold5	0.5737606837606838	0.41333333333333333	0.6923076923076923	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold1	0.5083612040133779	0.5494505494505495	0.4782608695652174	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold2	0.5607843137254902	0.5784313725490197	0.5142857142857142	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold3	0.6228985507246376	0.8369565217391305	0.3466666666666667	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold4	0.5309085681426107	0.5106382978723404	0.5135135135135135	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold5	0.6012016229712859	0.5955056179775281	0.5972222222222222	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold1	0.5918367346938775	0.3979591836734694	0.6857142857142857	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold2	0.5111917725347852	0.367816091954023	0.6578947368421053	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold3	0.5910554823598302	0.7070707070707071	0.43478260869565216	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold4	0.6014929658340511	0.6976744186046512	0.41975308641975306	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold5	0.5117984693877551	0.6938775510204082	0.296875	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold1	0.583606781514903	0.6037735849056604	0.5507246376811594	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold2	0.5365233472029588	0.8349514563106796	0.23809523809523808	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold3	0.5878056052474657	0.5813953488372093	0.5641025641025641	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold4	0.5533466819221968	0.41304347826086957	0.6447368421052632	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold5	0.5452952952952953	0.8024691358024691	0.2972972972972973	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold1	0.5528169014084507	0.47560975609756095	0.5774647887323944	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold2	0.5087278106508876	0.5961538461538461	0.4461538461538462	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold3	0.6114965986394558	0.47959183673469385	0.68	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold4	0.5899274778404512	0.38823529411764707	0.7123287671232876	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold5	0.5663875598086124	0.7272727272727273	0.35526315789473684	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold1	0.5233169129720854	0.5977011494252874	0.4	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold2	0.6242067791363566	0.5604395604395604	0.6338028169014085	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold3	0.587029964747356	0.358695652173913	0.7432432432432432	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold4	0.562360646599777	0.6346153846153846	0.4927536231884058	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold5	0.5344344904815229	0.8191489361702128	0.27631578947368424	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold1	0.5758500435919791	0.7419354838709677	0.35135135135135137	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold2	0.561344537815126	0.6568627450980392	0.4857142857142857	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold3	0.5770874424720579	0.9743589743589743	0.07692307692307693	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold4	0.6101173020527859	0.7272727272727273	0.41935483870967744	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold5	0.6261609907120743	0.5176470588235295	0.6710526315789473	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat02	Fold1	0.6869986631016043	0.5909090909090909	0.7205882352941176	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat02	Fold2	0.6207054512139257	0.7747747747747747	0.423728813559322	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat02	Fold3	0.6058723884810842	0.7391304347826086	0.37662337662337664	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat02	Fold4	0.6252260397830018	0.9620253164556962	0.14285714285714285	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat02	Fold5	0.5656179138321995	0.7244897959183674	0.3333333333333333	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat03	Fold1	0.6281426879031197	0.8504672897196262	0.323943661971831	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat03	Fold2	0.5523809523809524	0.67	0.36507936507936506	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat03	Fold3	0.5869883040935673	0.9052631578947369	0.25	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat03	Fold4	0.5556626506024096	0.6867469879518072	0.4	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat03	Fold5	0.6528900411773677	0.5662650602409639	0.569620253164557	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat04	Fold1	0.6177536231884058	0.717391304347826	0.47435897435897434	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat04	Fold2	0.5802808302808302	0.7980769230769231	0.31746031746031744	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat04	Fold3	0.5667189952904239	0.8367346938775511	0.26153846153846155	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat04	Fold4	0.6310126582278481	0.7848101265822784	0.3125	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat04	Fold5	0.6059743954480796	0.7789473684210526	0.3783783783783784	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold1	0.5854354354354354	0.9	0.12162162162162163	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold2	0.6504156010230179	0.75	0.4411764705882353	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold3	0.5485303123086344	0.6739130434782609	0.352112676056338	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold4	0.6837821840781296	0.46788990825688076	0.7741935483870968	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold5	0.5911418685121107	0.8117647058823529	0.3764705882352941	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold1	0.535077793493635	0.9504950495049505	0.05714285714285714	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold2	0.6028787878787879	0.5568181818181818	0.5333333333333333	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold3	0.5894594594594594	0.76	0.40540540540540543	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold4	0.5851254480286738	0.5913978494623656	0.5555555555555556	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold5	0.6132457027300303	0.8255813953488372	0.2608695652173913	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold1	0.6090061206645293	0.7021276595744681	0.4794520547945205	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold2	0.6220436628259551	0.5670103092783505	0.5588235294117647	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold3	0.649390243902439	0.9024390243902439	0.225	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold4	0.6002755664421311	0.9782608695652174	0.08450704225352113	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold5	0.6127926898914906	0.5631067961165048	0.5882352941176471	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold1	0.6153381642512077	0.625	0.6086956521739131	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold2	0.5926214196762142	0.9318181818181818	0.1232876712328767	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold3	0.5528409090909091	0.8409090909090909	0.3	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold4	0.5987654320987654	0.6262626262626263	0.5	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold5	0.6636988441112153	0.3917525773195876	0.7878787878787878	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold1	0.5693877551020409	0.7551020408163265	0.32	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold2	0.6189128816083396	0.6588235294117647	0.4936708860759494	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold3	0.6196721311475409	0.8380952380952381	0.3442622950819672	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold4	0.6116891064871481	0.6744186046511628	0.4868421052631579	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold5	0.5912735121800802	0.851063829787234	0.2753623188405797	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold1	0.5110638297872341	0.723404255319149	0.3333333333333333	all	rf_mags-distal	log_reg_mags-distal_fit
mags-distal	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold2	0.5396388123660851	0.7272727272727273	0.3333333333333333	all	rf_mags-distal	log_reg_mags-distal_fit
