dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	included_in_training	primary_model
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.6154761904761905	0.6285714285714286	0.5416666666666666	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.6262626262626263	0.8787878787878788	0.1111111111111111	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.6165865384615384	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.49523809523809526	0.7777777777777778	0.08571428571428572	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.5113122171945701	0.6470588235294118	0.23076923076923078	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.6363636363636364	0.75	0.42424242424242425	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.5625	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.6476190476190476	0.9285714285714286	0.23333333333333334	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.5531660692951016	0.14814814814814814	1	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.7217391304347827	0.9130434782608695	0.4	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.6222222222222222	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.6530864197530865	0.9	0.1111111111111111	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.4838709677419355	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.6091269841269842	0.4444444444444444	0.6428571428571429	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.6623376623376623	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.6962962962962963	0.48148148148148145	0.7428571428571429	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.4685598377281947	0.8823529411764706	0.13793103448275862	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.49458874458874463	0.6666666666666666	0.42857142857142855	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.6739583333333333	0.9333333333333333	0.125	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.5912698412698413	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.6328273244781784	0.8823529411764706	0.22580645161290322	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.49313186813186816	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.5724789915966386	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6592775041050903	0.8809523809523809	0.20689655172413793	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.5568181818181818	0.5909090909090909	0.5357142857142857	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.5771428571428572	0.17142857142857143	0.8	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.758043758043758	0.918918918918919	0.42857142857142855	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.4816849816849817	0.32142857142857145	0.5641025641025641	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.5773809523809523	0.8857142857142857	0.16666666666666666	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.4110344827586207	NA	NA	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.5238095238095238	0.8928571428571429	0.06666666666666667	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.607421875	0.5	0.625	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.6346153846153846	0.6666666666666666	0.5555555555555556	all	external	rf_mags-FIT-high
mags-FIT-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.7636363636363637	0.45454545454545453	1	all	external	rf_mags-FIT-high
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.49957947855340623	0.896551724137931	0.17073170731707318	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.6082041343669251	0.75	0.3488372093023256	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.4852459016393443	0.47540983606557374	0.45	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.6449612403100775	0.9166666666666666	0.16279069767441862	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.5947154471544716	0.6	0.4878048780487805	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.5955473098330242	0.8163265306122449	0.36363636363636365	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.5951797385620915	0.8382352941176471	0.3333333333333333	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.5480324074074074	0.6527777777777778	0.4166666666666667	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.4883808095952024	0.9310344827586207	0.10869565217391304	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.5909926470588235	0.9375	0.14705882352941177	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.6693185748875822	0.711864406779661	0.5306122448979592	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.5764966740576497	0.8333333333333334	0.24390243902439024	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.5779448621553884	0.8070175438596491	0.37142857142857144	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.4465329991645781	0.7368421052631579	0.16666666666666666	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.5857046070460704	0.8194444444444444	0.3170731707317073	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.5783256291730868	0.7627118644067796	0.2727272727272727	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.6878542510121458	0.8	0.47368421052631576	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.49080017115960634	0.7368421052631579	0.2682926829268293	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.6003636363636363	0.9090909090909091	0.14	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.46405797101449275	0.6133333333333333	0.30434782608695654	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.5358585858585858	0.8333333333333334	0.2	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.594551282051282	0.75	0.4230769230769231	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.4918032786885246	0.9016393442622951	0.0975609756097561	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.6946386946386947	0.8153846153846154	0.3333333333333333	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.5641928494041171	0.8873239436619719	0.3269230769230769	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.5921052631578947	0.7105263157894737	0.43333333333333335	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.5394029850746268	0.8059701492537313	0.3	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.6479166666666667	0.8833333333333333	0.28125	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.4799465240641711	0.6666666666666666	0.22727272727272727	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.6487854251012146	0.7368421052631579	0.4230769230769231	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.4659832246039143	0.5	0.35135135135135137	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.5404761904761904	0.8285714285714286	0.2857142857142857	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.6266534391534392	0.8253968253968254	0.3958333333333333	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.5230024213075061	0.8813559322033898	0.14285714285714285	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold5	0.5922656578394283	0.9180327868852459	0.1794871794871795	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold1	0.511384335154827	0.8688524590163934	0.16666666666666666	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold2	0.5661525974025974	0.5535714285714286	0.5	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold3	0.5238749570594298	0.8873239436619719	0.24390243902439024	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold4	0.5495345744680851	0.765625	0.2765957446808511	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold5	0.586864406779661	0.8983050847457628	0.275	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold1	0.5428194993412385	0.9710144927536232	0.1590909090909091	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold2	0.6172413793103448	0.7413793103448276	0.3	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold3	0.5440451021846371	0.8636363636363636	0.27906976744186046	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold4	0.5614406779661016	0.7796610169491526	0.3333333333333333	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.5711470240441466	0.6101694915254238	0.5348837209302325	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.6104053236539625	0.7543859649122807	0.39655172413793105	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold2	0.4452525252525253	0.44	0.3333333333333333	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold3	0.5438808373590982	0.782608695652174	0.3611111111111111	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold4	0.5945454545454545	0.8363636363636363	0.45	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold5	0.6022172949002217	0.9090909090909091	0.17073170731707318	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold1	0.5880597014925373	0.835820895522388	0.26	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold2	0.5309983896940419	0.7391304347826086	0.2222222222222222	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold3	0.6197278911564625	0.75	0.46938775510204084	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold4	0.5326991676575505	0.8103448275862069	0.3103448275862069	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold5	0.4832535885167464	0.7719298245614035	0.18181818181818182	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold1	0.6020114942528736	0.8620689655172413	0.3055555555555556	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.5927734375	0.96875	0.0625	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.531960531960532	0.8571428571428571	0.21621621621621623	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.5559375	0.828125	0.34	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.4923919659160073	0.6612903225806451	0.32075471698113206	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.5876322751322751	0.8148148148148148	0.32142857142857145	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.6006944444444444	0.7361111111111112	0.4375	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.6201923076923077	0.8153846153846154	0.34375	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.42417582417582417	0.676923076923077	0.24489795918367346	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.6256410256410256	0.6545454545454545	0.5384615384615384	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.5822707953855495	0.9672131147540983	0.07407407407407407	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.5604166666666667	0.7666666666666667	0.3958333333333333	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.5462121212121213	0.8787878787878788	0.175	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.5627450980392157	0.75	0.37254901960784315	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.6592261904761905	0.671875	0.5	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.5045425048669695	0.7761194029850746	0.1956521739130435	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.5285904255319149	0.859375	0.1702127659574468	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.6493617021276595	0.9066666666666666	0.2765957446808511	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.6570080862533693	0.7547169811320755	0.35714285714285715	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.5826923076923077	0.8846153846153846	0.3	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.6336917562724014	0.5333333333333333	0.6129032258064516	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5740967544396816	0.49295774647887325	0.5869565217391305	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.634902411021814	0.8208955223880597	0.3333333333333333	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.5338541666666666	0.8194444444444444	0.1875	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.5450487012987013	0.8214285714285714	0.22727272727272727	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.5336174242424242	0.8636363636363636	0.25	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.5263364779874214	0.8867924528301887	0.16666666666666666	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.48053424268258027	0.6666666666666666	0.3137254901960784	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.5326142783769903	0.8813559322033898	0.09090909090909091	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.6335227272727273	0.8125	0.3409090909090909	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.5673992673992674	0.8714285714285714	0.1794871794871795	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.5528619528619528	0.9090909090909091	0.24444444444444444	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.6129464285714286	0.8035714285714286	0.375	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.4693287037037037	0.7222222222222222	0.25	all	external	rf_mags-FIT-low
mags-FIT-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6317966903073285	0.8936170212765957	0.2222222222222222	all	external	rf_mags-FIT-low
